nombre producto,precio,link,categoria,fecha
Zapatilla Mujer Palermo™ Street Tall,$89.990,https://www.columbiachile.cl/zapatilla-mujer-palermo-street-tall-columbia-1945681/p?property__Color=%28010%29%20BLACK,mujer,2022-07-25
Blusa Silver Ridge Flannel,$49.990,https://www.columbiachile.cl/clb-blusa-mujer-silver-ridge-flannel-1740471/p?property__Color=%28211%29%20TRUFFLE,mujer,2022-07-25
Blusa Silver Ridge Flannel,$49.990,https://www.columbiachile.cl/clb-blusa-mujer-silver-ridge-flannel-1740471/p?property__Color=%28375%29%20DARK%20SEAS,mujer,2022-07-25
Hatana Breathe,$109.990,https://www.columbiachile.cl/zapatilla-mujer-hatana-breathe-columbia-1982331/p?property__Color=%28020%29%20LIGHT%20CLOUD,mujer,2022-07-25
Hatana Breathe,$109.990,https://www.columbiachile.cl/zapatilla-mujer-hatana-breathe-columbia-1982331/p?property__Color=%28616%29%20MARIONBERRY,mujer,2022-07-25
Botín Sh/Ft™ Mid Breeze,$99.990,https://www.columbiachile.cl/clb-botin-mujer-shft-mid-breeze-1889071/p?property__Color=%28247%29%20CANVAS%20TAN,mujer,2022-07-25
Botín Sh/Ft™ Mid Breeze,$74.990,https://www.columbiachile.cl/clb-botin-mujer-shft-mid-breeze-1889071/p?property__Color=%28089%29%20DARK%20GREY,mujer,2022-07-25
Zapatilla Sh/Ft™ Breeze,$89.990,https://www.columbiachile.cl/clb-zapatilla-mujer-shft-breeze-1889061/p?property__Color=%28100%29%20WHITE,mujer,2022-07-25
Zapatilla Sh/Ft™ Breeze,$89.990,https://www.columbiachile.cl/clb-zapatilla-mujer-shft-breeze-1889061/p?property__Color=%28413%29%20STEEL,mujer,2022-07-25
Cortaviento Evolution Valley™ II,$84.990,https://www.columbiachile.cl/clb-cortaviento-mujer-evolution-valley-jkt-1842221/p?property__Color=%28319%29%20OLIVE%20GREEN,mujer,2022-07-25
Cortaviento Evolution Valley™ II,$119.990,https://www.columbiachile.cl/clb-cortaviento-mujer-evolution-valley-jkt-1842221/p?property__Color=%28658%29%20RED%20LILY,mujer,2022-07-25
Cortaviento Evolution Valley™ II,$119.990,https://www.columbiachile.cl/clb-cortaviento-mujer-evolution-valley-jkt-1842221/p?property__Color=%28466%29%20NOCTURNAL,mujer,2022-07-25
CAPSULE HATANA™ MAX OUTDRY™,$134.990,https://www.columbiachile.cl/zapatilla-mujer-capsule-hatana-max-columbia-1987461/p?property__Color=%28043%29%20NIMBUS%20GREY,mujer,2022-07-25
Short Sandy River™ II Printed,$29.990,https://www.columbiachile.cl/clb-short-mujer-sandy-river-ii-print-1885711/p?property__Color=%28316%29%20CYPRESS,mujer,2022-07-25
Slopeside Villag Mid,$94.990,https://www.columbiachile.cl/botin-mujer-slopeside-villag-mid-columbia-1917971/p?property__Color=%28010%29%20BLACK,mujer,2022-07-25
Softshell Heather Canyon™,$59.990,https://www.columbiachile.cl/clb-softshell-mujer-heather-canyon-jkt-1717991/p?property__Color=%28010%29%20BLACK,mujer,2022-07-25
Softshell Heather Canyon™,$39.990,https://www.columbiachile.cl/clb-softshell-mujer-heather-canyon-jkt-1717991/p?property__Color=%28466%29%20NOCTURNAL,mujer,2022-07-25
Redmond V2 Wp,$99.990,https://www.columbiachile.cl/zapatilla-mujer-redmond-v2-wp-columbia-1865361/p?property__Color=%28033%29%20TI%20GREY%20STEEL,mujer,2022-07-25
Redmond V2 Wp,$99.990,https://www.columbiachile.cl/zapatilla-mujer-redmond-v2-wp-columbia-1865361/p?property__Color=%28227%29%20PEBBLE,mujer,2022-07-25
